t_date,meter_id,t_time,pay_type,duration
58,2,11,C,105
339,2,17,CC,105
148,2,17,CC,105
226,2,12,CC,105
11,2,10,C,225
135,3,12,CC,15
147,3,12,CC,15
113,3,10,C,165
59,3,16,C,45
28,3,17,A,195
286,3,17,CC,15
239,3,17,C,225
156,3,12,CC,165
27,3,18,CC,135
219,3,13,A,135
147,3,12,A,225
298,3,15,C,195
216,3,16,C,195
107,3,9,A,105
45,3,12,CC,15
308,3,10,C,225
207,3,15,C,45
143,3,9,CC,165
86,3,10,A,45
254,3,16,C,165
220,3,12,C,195
116,3,11,A,15
342,3,14,CC,225
95,3,17,CC,15
172,3,9,A,105
168,3,14,C,75
27,3,13,C,105
94,3,13,A,165
286,3,17,A,165
189,3,13,A,195
339,3,12,A,15
241,3,10,CC,195
23,3,16,A,45
245,3,9,CC,75
253,3,14,CC,225
353,3,16,C,15
227,3,13,C,135
182,3,12,A,195
287,3,18,A,75
286,3,10,C,45
220,3,17,A,165
119,3,15,CC,195
310,3,15,A,45
224,3,18,A,15
358,3,14,A,105
252,3,18,A,75
81,3,18,A,195
270,3,16,A,105
53,3,16,C,165
143,3,10,C,105
156,3,9,C,105
189,3,17,C,45
56,3,9,CC,135
280,3,18,A,195
357,3,15,C,75
163,3,10,CC,135
57,3,10,CC,45
20,3,15,A,135
191,3,16,C,15
239,3,11,A,135
149,3,16,CC,135
270,3,12,A,45
32,3,18,C,195
15,3,15,CC,15
200,3,13,A,135
309,3,16,A,135
80,3,16,A,225
56,3,15,A,135
190,3,17,A,225
330,3,12,C,165
167,3,10,CC,45
153,3,9,A,195
84,3,10,C,225
116,3,14,CC,75
315,3,12,CC,225
267,3,14,C,75
256,3,10,CC,165
176,3,15,C,195
349,3,11,CC,165
8,3,16,C,225
83,3,14,CC,45
2,3,18,CC,105
277,3,10,A,165
10,3,9,CC,135
126,3,16,C,15
256,3,15,CC,225
6,3,10,C,135
358,3,10,C,195
97,3,17,CC,75
282,3,18,A,45
58,3,16,C,195
74,3,12,A,165
66,3,13,CC,75
290,3,17,CC,15
9,3,11,CC,135
52,3,15,CC,45
151,3,11,A,105
350,3,15,CC,45
53,3,12,A,195
248,3,9,C,135
298,3,18,A,105
133,3,18,C,105
181,3,17,CC,225
304,3,12,CC,165
249,3,14,C,195
192,3,13,CC,195
351,3,15,C,135
125,3,16,C,105
132,3,15,CC,165
339,3,10,A,165
100,3,10,A,45
209,3,9,CC,225
22,3,16,A,195
13,3,13,C,135
336,3,16,C,45
228,3,12,CC,135
92,3,10,C,195
45,3,9,A,45
149,3,13,C,165
106,3,9,C,15
238,3,18,C,165
270,3,17,A,225
218,3,16,C,45
135,3,18,A,105
300,3,15,C,45
105,3,12,CC,45
321,3,9,A,75
184,3,9,C,45
167,3,11,A,105
20,3,11,CC,105
6,3,14,C,15
135,3,9,CC,195
6,3,18,C,195
344,3,18,A,165
72,3,15,C,165
87,3,16,C,225
270,3,17,C,135
256,3,15,A,15
332,3,14,CC,165
241,3,13,C,135
76,3,11,A,15
238,3,11,A,135
294,3,13,C,135
238,3,12,A,135
291,3,11,A,135
255,3,13,CC,165
284,3,13,A,15
244,3,12,C,195
363,3,10,CC,45
202,3,18,C,195
346,3,10,CC,105
65,3,13,CC,45
56,3,12,A,195
227,3,15,CC,75
177,3,12,C,75
195,3,18,A,225
162,3,18,C,45
25,3,11,C,105
245,3,9,C,15
36,3,17,C,15
153,3,18,C,135
83,3,12,CC,225
74,3,13,A,225
263,3,13,A,195
148,3,10,CC,75
32,3,17,C,225
67,3,17,C,75
37,3,9,CC,75
298,3,9,CC,135
85,3,16,CC,225
181,3,16,A,165
169,3,11,C,135
17,3,16,CC,105
45,3,14,CC,165
345,3,11,A,15
253,3,9,C,105
184,3,12,A,75
132,3,11,CC,45
17,3,15,C,15
241,3,9,A,45
325,3,14,CC,195
329,3,9,A,45
298,3,15,A,195
127,3,13,C,15
249,3,15,C,105
346,3,16,CC,195
160,3,10,CC,225
20,3,16,A,225
336,3,17,CC,45
330,3,15,A,165
133,3,12,C,165
157,3,18,C,135
303,3,13,CC,105
197,3,17,C,165
234,3,14,CC,15
182,3,11,CC,15
354,3,11,CC,135
349,3,12,C,15
312,3,17,CC,195
182,3,14,C,225
41,3,10,CC,75
86,3,17,C,45
204,3,18,CC,225
51,3,11,C,105
272,3,12,CC,75
318,3,12,CC,195
263,3,11,A,135
140,3,18,A,105
62,3,9,C,225
325,3,13,CC,75
288,3,17,CC,15
15,3,10,A,105
225,3,13,C,195
181,3,14,A,225
323,3,17,CC,165
240,3,14,C,225
85,3,10,CC,135
143,3,12,A,75
105,3,10,CC,225
252,3,15,A,195
27,3,15,A,105
364,3,9,A,15
69,3,18,CC,165
251,3,16,C,105
167,3,14,A,45
363,3,17,C,135
238,3,16,CC,75
129,3,10,A,45
9,3,12,CC,45
141,3,12,CC,195
165,3,17,A,75
255,3,18,A,135
230,3,14,CC,135
92,3,13,CC,105
304,3,12,A,165
51,3,9,CC,75
211,3,12,C,225
184,3,13,C,45
88,3,12,CC,165
174,3,18,CC,195
336,3,15,C,105
330,3,13,C,135
93,3,14,C,135
45,3,18,CC,45
256,3,9,A,225
258,3,12,A,195
356,3,14,A,225
63,3,18,CC,15
182,3,12,A,75
123,3,11,A,45
17,3,12,C,135
302,3,12,CC,195
242,3,12,A,105
158,3,16,C,105
256,3,11,C,75
212,3,14,CC,15
32,3,12,A,105
167,3,12,C,75
140,3,10,CC,135
160,3,18,A,165
92,3,16,CC,165
157,3,14,C,165
34,3,13,CC,135
323,3,12,CC,75
153,3,15,CC,195
150,3,13,A,75
149,3,15,CC,15
210,3,13,CC,165
87,3,18,A,45
213,3,15,CC,225
191,3,16,CC,135
181,3,16,A,225
316,3,13,C,225
35,3,10,C,45
249,3,16,A,225
86,3,9,C,165
56,3,13,CC,165
52,3,17,A,15
322,3,14,CC,75
318,3,15,CC,225
245,3,9,A,45
88,3,13,C,75
181,3,17,A,195
71,3,15,CC,75
58,3,11,A,195
20,3,10,C,165
322,3,11,C,135
1,3,15,C,105
333,3,18,C,45
361,3,12,A,165
55,3,12,A,135
183,3,15,CC,165
273,3,15,C,165
304,3,9,CC,225
133,3,16,A,75
163,3,15,A,165
129,3,17,C,165
162,3,17,A,195
162,3,18,A,135
22,3,13,A,15
91,3,13,CC,165
213,3,17,A,135
164,3,17,C,195
266,3,17,C,225
148,3,18,A,225
156,3,10,CC,225
307,3,9,CC,45
262,3,18,C,195
160,3,9,C,135
172,3,15,C,165
128,3,10,A,15
319,3,9,CC,15
338,3,13,CC,75
242,3,18,CC,15
241,3,17,CC,135
178,3,10,A,195
88,3,15,A,75
317,3,11,C,75
252,3,14,C,45
267,3,18,A,45
147,3,11,CC,45
328,3,11,C,195
202,3,12,A,165
345,3,18,CC,15
36,3,12,A,195
302,3,12,CC,225
337,3,10,A,225
237,3,11,C,225
42,3,12,C,15
199,3,9,A,75
160,3,10,A,195
86,3,13,CC,75
52,3,18,CC,135
23,3,15,A,45
234,3,14,CC,75
319,3,10,A,45
198,3,16,C,15
329,3,17,A,15
190,3,10,C,225
345,3,15,CC,195
91,3,18,A,45
83,3,13,A,195
302,3,18,A,45
22,3,12,A,45
59,3,16,A,165
343,3,17,CC,75
238,3,9,C,165
139,3,10,CC,105
102,3,18,C,75
122,3,9,C,165
62,3,14,A,15
258,3,9,CC,135
107,3,9,A,45
129,3,12,A,165
90,3,18,C,225
55,3,10,C,225
347,3,13,A,195
94,3,18,CC,225
258,3,9,CC,15
134,3,18,C,165
16,3,12,CC,15
234,3,15,CC,105
85,3,12,C,165
218,3,13,CC,45
129,3,15,A,75
157,3,16,A,75
242,3,13,A,75
361,3,18,A,45
198,3,14,C,135
240,3,14,CC,135
304,3,10,CC,195
136,3,11,A,45
39,3,14,C,135
57,3,13,CC,225
245,3,14,C,135
4,3,11,CC,165
184,3,11,C,135
28,3,14,A,165
228,3,16,C,105
17,3,12,CC,135
225,3,13,CC,165
316,3,15,CC,195
113,3,10,C,15
85,3,9,C,105
64,3,9,C,165
64,3,9,A,75
111,3,14,A,105
193,3,16,C,165
66,3,14,C,75
287,3,11,A,165
171,3,13,CC,15
126,3,12,A,105
140,3,9,CC,195
200,3,10,CC,75
261,3,9,A,15
122,3,16,A,165
209,3,16,A,15
233,3,16,A,45
223,3,9,CC,225
175,3,16,C,15
210,3,13,C,135
129,3,13,C,135
111,3,14,CC,135
248,3,12,C,195
231,3,12,A,135
358,3,12,A,45
6,3,14,CC,225
164,3,10,CC,45
88,3,16,CC,165
57,3,16,A,225
179,3,16,CC,195
199,3,15,C,75
78,3,14,CC,195
20,3,18,C,225
128,3,10,A,75
126,3,17,C,105
330,3,15,C,105
352,3,17,CC,225
330,3,15,A,195
133,3,18,CC,45
304,3,17,CC,135
218,3,13,A,45
223,3,18,CC,15
205,3,16,A,15
360,3,9,CC,45
122,3,15,C,15
186,3,10,A,195
172,3,17,CC,105
317,3,9,A,45
188,3,15,C,45
156,3,15,A,15
286,3,14,A,135
330,3,12,C,45
73,3,14,CC,105
121,3,17,CC,15
104,3,15,C,165
226,3,15,C,225
268,3,9,C,75
349,3,11,CC,15
308,3,9,C,135
150,3,12,CC,195
191,3,11,CC,15
221,3,11,A,105
221,3,14,A,195
106,3,18,C,165
116,3,18,C,15
135,3,17,CC,165
217,3,11,CC,15
69,3,11,A,165
298,3,15,C,165
185,3,17,C,165
85,3,17,CC,165
332,3,13,CC,225
101,3,14,CC,135
77,3,13,A,105
258,3,18,CC,135
39,3,14,C,45
1,3,9,CC,165
21,3,13,CC,75
60,3,10,A,135
28,3,10,CC,75
24,3,12,C,75
7,3,15,C,75
270,3,9,A,105
175,3,14,C,105
302,3,17,CC,45
41,3,13,CC,105
273,3,10,A,225
307,3,14,A,15
335,3,18,CC,105
7,3,15,A,45
62,3,9,C,195
204,3,18,C,135
9,3,9,A,75
73,3,15,C,75
51,3,11,CC,225
154,3,12,A,165
160,3,14,C,15
106,3,9,A,75
331,3,18,A,135
350,3,13,A,135
224,3,14,C,195
315,3,9,A,105
344,3,16,A,15
314,3,13,C,105
13,3,15,CC,45
321,3,11,CC,135
330,3,10,A,105
191,3,10,C,165
357,3,12,A,45
233,3,15,A,165
50,3,16,CC,45
185,3,10,C,105
345,3,9,A,165
44,3,18,A,75
56,3,16,CC,135
158,3,11,CC,75
71,3,17,CC,135
316,3,10,C,15
35,3,16,A,195
321,3,11,A,45
156,3,13,CC,135
269,3,15,C,45
67,3,18,A,75
163,3,16,C,135
156,3,15,CC,45
176,3,18,C,165
149,3,10,A,75
17,3,14,A,225
175,3,15,A,225
3,3,10,C,195
176,3,15,A,15
123,3,13,A,165
249,3,13,A,75
265,3,16,CC,15
151,3,16,CC,225
337,3,9,A,75
140,3,16,A,165
339,3,13,A,135
206,3,11,C,105
246,3,13,CC,165
228,3,14,CC,195
184,3,10,C,165
331,3,17,A,195
9,3,15,CC,45
107,3,13,A,75
30,3,16,CC,135
342,3,12,CC,165
62,3,12,CC,75
256,3,17,CC,45
126,3,15,A,105
120,3,16,C,135
144,3,11,C,135
240,3,15,A,135
232,3,14,A,45
350,3,14,A,105
336,3,10,C,135
326,3,17,A,135
147,3,16,C,45
165,3,9,CC,165
144,3,9,A,15
149,3,17,C,135
210,3,9,CC,225
44,3,9,A,225
176,3,10,A,75
58,3,16,A,15
347,3,9,A,195
290,3,17,A,135
273,3,17,CC,135
15,3,15,CC,45
221,3,9,C,135
276,3,12,CC,225
21,3,13,A,45
200,3,9,A,45
304,3,10,C,45
261,3,10,C,135
301,3,12,A,75
213,3,11,CC,195
275,3,9,CC,105
63,3,18,A,225
210,3,13,A,15
242,3,10,C,165
116,3,16,A,195
280,3,13,C,75
150,3,15,C,135
17,3,12,CC,195
294,3,16,A,105
118,3,10,C,195
254,3,18,A,135
151,3,15,A,165
165,3,12,A,195
179,3,13,A,45
21,3,15,C,135
288,3,13,C,105
189,3,16,A,75
353,3,18,A,195
329,3,18,C,165
230,3,10,CC,135
293,3,13,A,195
3,3,16,C,15
66,3,17,A,45
59,3,12,CC,225
330,3,17,C,75
344,3,15,CC,105
130,3,9,C,195
281,3,10,A,135
123,3,11,C,75
44,3,13,CC,165
284,3,18,C,105
275,3,17,CC,45
64,3,10,CC,135
224,3,12,A,105
151,3,18,CC,165
247,3,15,C,105
41,3,12,CC,75
46,3,14,A,45
177,3,9,C,225
332,3,16,A,195
310,3,17,CC,195
16,3,14,CC,195
302,3,17,C,195
149,3,9,C,75
181,3,11,A,225
24,3,9,A,75
158,3,17,A,165
9,3,18,C,75
291,3,12,CC,15
88,3,13,C,45
64,3,12,C,105
269,3,14,CC,165
45,3,17,A,195
35,3,14,C,135
269,3,13,C,75
172,3,15,CC,195
71,3,11,C,15
356,3,17,CC,165
211,3,14,C,165
84,3,15,C,105
172,3,13,A,165
262,3,13,C,135
321,3,9,C,135
302,3,9,CC,45
184,3,11,C,75
163,3,17,A,195
268,3,15,A,195
270,3,17,CC,75
214,3,11,C,75
314,3,11,C,45
91,3,9,A,135
204,3,11,A,135
147,3,9,CC,225
192,3,17,CC,165
127,3,9,A,135
167,3,17,A,225
142,3,10,A,225
48,3,10,C,15
142,3,12,CC,195
190,3,18,C,15
293,3,14,C,165
9,3,14,A,195
102,3,13,A,135
190,3,18,A,225
71,3,9,A,225
122,3,13,C,15
293,3,12,CC,15
350,3,9,CC,15
210,3,14,CC,135
95,3,10,C,15
216,3,13,CC,45
132,3,16,CC,165
84,3,16,CC,135
310,3,11,CC,165
157,3,11,CC,15
161,3,9,CC,135
174,3,11,C,45
28,3,12,CC,45
329,3,13,C,45
314,3,9,CC,195
147,3,14,C,225
121,3,12,C,75
324,3,11,C,75
230,3,12,C,165
43,3,15,CC,135
248,3,18,A,105
125,3,10,C,165
213,3,12,A,165
88,3,15,A,75
129,3,14,CC,15
161,3,10,CC,105
55,3,11,CC,75
241,3,10,CC,75
1,3,14,CC,225
102,3,12,C,225
167,3,18,A,15
30,3,14,C,15
161,3,14,C,225
331,3,14,A,165
153,3,13,A,105
211,3,18,A,105
22,3,9,CC,75
94,3,14,CC,105
339,3,15,C,195
260,3,16,C,105
356,3,10,CC,105
165,3,14,A,75
88,3,10,C,75
6,3,9,CC,225
270,3,18,CC,195
223,3,11,C,15
316,3,15,CC,105
106,3,15,A,225
363,3,11,A,45
79,3,16,A,195
293,3,12,C,45
172,3,18,CC,75
154,3,9,CC,15
305,3,11,C,165
267,3,17,C,105
360,3,16,CC,15
70,3,15,C,45
217,3,14,CC,15
27,3,16,C,75
163,3,17,C,225
357,3,17,CC,225
174,3,13,A,105
205,3,10,A,135
265,3,9,A,165
256,3,16,CC,75
339,3,17,C,225
17,3,13,CC,165
10,3,15,A,15
256,3,9,CC,225
344,3,16,A,15
205,3,12,A,15
196,3,18,C,225
267,3,18,C,165
336,3,18,C,165
104,3,9,CC,225
220,3,11,CC,165
91,3,15,CC,165
356,3,17,CC,15
59,3,15,CC,105
127,3,18,CC,15
118,3,12,C,105
94,3,18,A,225
8,3,12,C,105
291,3,10,C,75
196,3,16,CC,75
129,3,11,C,165
100,3,18,A,15
49,3,14,CC,165
311,3,14,C,135
85,3,14,A,135
200,3,12,C,195
101,3,16,A,75
212,3,16,C,165
181,3,12,CC,135
322,3,9,A,165
294,3,14,C,105
192,3,14,CC,105
252,3,11,C,165
276,3,16,CC,195
226,3,16,C,135
134,3,18,C,195
132,3,14,C,15
218,3,16,A,15
76,3,18,C,45
43,3,10,C,45
146,4,18,A,225
249,4,11,C,45
188,4,11,A,15
91,4,13,A,15
39,4,18,A,15
102,4,17,C,165
350,4,10,CC,135
275,4,16,C,135
276,4,14,C,195
331,4,12,CC,45
324,4,10,C,45
272,4,14,C,45
56,4,15,C,15
87,4,18,C,75
118,4,15,A,75
193,4,12,CC,45
168,4,11,CC,135
270,4,12,A,165
157,4,10,A,165
118,4,14,CC,15
114,4,11,A,105
205,4,13,CC,15
262,4,15,CC,225
141,4,18,A,195
216,4,12,A,165
156,4,9,A,45
101,4,13,C,135
345,4,14,CC,105
142,4,11,CC,135
53,4,12,C,195
268,4,11,A,75
231,4,16,A,135
308,4,9,C,225
231,4,16,CC,105
276,4,17,C,225
356,4,18,C,75
350,4,11,CC,15
225,4,18,A,45
203,4,9,C,45
169,4,13,A,225
81,4,14,A,45
114,4,13,C,165
346,4,14,C,45
240,4,15,CC,165
112,4,9,A,135
318,4,18,C,195
203,4,12,C,135
179,4,11,CC,105
17,4,10,C,75
119,4,17,A,105
139,4,10,A,165
7,4,13,CC,165
354,4,12,A,15
333,4,14,C,15
1,4,15,A,225
204,4,11,C,15
301,4,15,A,15
239,4,10,C,165
95,4,16,A,45
195,4,13,CC,165
149,4,14,C,105
126,4,15,C,165
50,4,18,C,105
310,4,12,CC,45
207,4,15,C,105
202,4,13,A,165
66,4,10,A,45
81,4,17,A,15
73,4,12,A,105
260,4,13,C,15
329,4,15,A,195
280,4,11,C,135
335,4,12,C,165
183,4,9,CC,225
219,4,14,A,15
239,4,15,C,165
198,4,12,C,105
91,4,11,A,225
137,4,9,A,135
111,4,18,C,225
87,4,15,C,15
78,4,13,A,75
107,4,9,A,135
226,4,12,C,135
333,4,18,CC,135
307,4,12,C,225
179,4,12,C,75
114,4,17,C,105
239,4,15,A,75
265,4,15,C,225
228,4,12,C,15
27,4,9,CC,225
86,4,9,C,135
69,4,9,CC,75
265,4,10,CC,15
151,4,18,C,165
214,4,18,A,105
216,4,10,C,15
183,4,13,C,105
25,4,16,C,75
140,4,14,C,165
300,4,15,A,75
197,4,17,A,225
52,4,15,C,165
317,4,16,CC,165
44,4,12,C,15
196,4,9,CC,225
238,4,13,A,165
317,4,11,CC,195
51,4,9,C,195
1,4,13,C,105
140,4,12,A,225
148,4,14,CC,45
234,4,9,CC,195
238,4,11,C,45
270,4,17,C,195
346,4,14,CC,165
221,4,12,A,45
14,4,16,A,195
183,4,15,CC,45
158,4,18,A,45
276,4,11,A,105
297,4,11,CC,135
74,4,18,C,165
27,4,12,A,45
102,4,9,A,195
286,4,9,A,195
24,4,14,A,45
18,4,18,CC,225
106,4,18,CC,135
344,4,11,A,105
251,4,18,A,75
143,4,13,C,15
39,4,9,A,75
338,4,13,CC,105
32,4,17,A,75
85,4,11,CC,225
266,4,13,C,195
188,4,17,CC,15
168,4,16,C,165
228,4,9,A,195
80,4,16,CC,225
3,4,17,C,45
9,4,12,A,195
15,4,11,C,105
323,4,18,C,15
298,4,16,CC,165
277,4,11,C,105
191,4,15,CC,195
345,4,17,C,45
253,4,12,A,15
24,4,9,A,195
155,4,16,CC,225
141,4,18,C,105
218,4,18,CC,45
122,4,14,A,135
108,4,12,A,135
31,4,18,CC,75
324,4,9,A,105
217,4,10,CC,195
332,4,15,A,225
125,4,18,A,45
156,4,11,A,105
66,4,16,CC,165
149,4,10,A,75
22,4,13,C,45
282,4,9,A,225
317,4,18,A,15
218,4,15,A,135
108,4,10,A,15
256,4,14,A,225
155,4,13,C,75
95,4,16,A,195
261,4,9,C,195
2,4,11,A,105
282,4,16,CC,225
214,4,11,A,45
237,4,9,CC,165
350,4,16,A,225
52,4,16,C,15
42,4,10,CC,105
178,4,14,CC,195
29,4,13,C,165
170,4,16,CC,135
246,4,16,A,165
188,4,16,C,105
34,4,17,C,135
280,4,17,C,225
13,4,18,C,75
34,4,10,CC,75
163,4,11,C,15
45,4,9,A,75
0,4,16,CC,135
359,4,14,A,165
361,4,17,A,195
71,4,14,A,135
328,4,16,CC,45
331,4,17,A,135
189,4,15,C,225
64,4,14,A,45
116,4,18,A,195
155,4,17,CC,225
156,4,15,CC,15
53,4,18,A,195
130,4,11,C,165
266,4,17,CC,45
340,4,13,CC,195
23,4,17,A,75
193,4,17,C,165
265,4,11,CC,75
323,4,13,CC,45
346,4,18,CC,45
344,4,14,C,165
310,4,9,C,15
111,4,9,A,105
83,4,17,A,165
193,4,9,C,15
57,4,14,C,15
358,4,11,C,225
23,4,15,CC,45
63,4,17,A,225
157,4,11,CC,45
333,4,11,CC,135
3,4,16,C,105
9,4,15,CC,15
266,4,9,A,135
83,4,13,A,225
338,4,16,A,225
241,4,14,A,105
3,4,9,A,135
161,4,11,A,45
95,4,10,C,225
298,4,14,A,105
202,4,14,CC,195
35,4,10,C,45
98,4,17,CC,165
113,4,10,A,195
63,4,16,CC,135
48,4,9,A,195
79,4,10,C,225
50,4,9,A,135
149,4,17,A,135
333,4,17,C,195
224,4,12,A,165
321,4,12,C,225
318,4,14,C,105
83,4,9,CC,45
347,4,14,A,225
363,4,9,A,165
165,4,17,C,225
186,4,9,C,105
156,4,17,A,15
223,4,12,A,75
149,4,15,C,135
169,4,16,C,45
363,4,14,CC,225
147,4,14,A,195
125,4,9,C,75
344,4,13,A,45
337,4,18,A,165
301,4,15,CC,135
161,4,10,C,135
196,4,15,A,195
129,4,10,A,15
80,4,17,CC,135
349,4,16,C,195
239,4,12,C,45
333,4,18,CC,15
265,4,10,C,165
324,4,17,C,15
364,4,10,CC,225
161,4,16,C,45
174,4,12,A,15
197,4,12,A,105
196,4,13,CC,225
322,4,14,CC,15
71,4,15,A,225
330,4,14,C,225
162,4,11,CC,45
123,4,11,A,75
286,4,16,A,135
78,4,10,C,105
0,4,11,CC,75
224,4,10,C,15
115,4,12,CC,45
139,4,18,C,75
16,4,16,C,45
56,4,11,CC,195
16,4,12,C,15
115,4,14,C,195
165,4,13,A,75
3,4,11,CC,135
63,4,16,CC,45
282,4,14,C,165
135,4,17,CC,15
129,4,17,A,75
143,4,11,CC,75
99,4,17,C,105
77,4,14,C,225
244,4,16,CC,165
139,4,11,CC,165
317,4,14,CC,75
258,4,13,A,75
360,4,13,A,105
83,4,13,A,165
22,4,9,CC,15
139,4,13,CC,165
99,4,14,CC,165
172,4,14,A,225
36,4,17,CC,195
193,4,9,C,105
335,4,11,A,45
43,4,13,C,15
231,4,9,C,15
130,4,16,A,135
340,4,17,CC,165
312,4,13,CC,195
273,4,16,A,45
244,4,17,CC,135
15,4,9,CC,225
161,4,18,CC,45
176,4,16,A,195
41,4,13,C,105
104,4,10,CC,75
305,4,16,A,15
307,4,9,A,45
223,4,11,A,75
256,4,9,CC,135
88,4,16,A,165
163,4,12,CC,15
316,4,16,C,105
214,4,9,C,165
354,4,18,A,105
328,4,15,CC,45
122,4,11,A,225
221,4,10,A,15
202,4,15,CC,195
109,4,9,CC,165
202,4,12,CC,135
21,4,10,CC,165
155,4,16,CC,165
333,4,13,CC,45
286,4,18,A,75
36,4,16,CC,195
92,4,12,A,135
90,4,16,A,75
99,4,17,C,15
189,4,13,CC,195
28,4,9,A,15
125,4,14,A,75
326,4,18,CC,15
338,4,9,C,135
225,4,15,C,45
263,4,12,C,195
340,4,16,CC,45
335,4,11,C,165
273,4,16,A,195
62,4,15,A,45
205,4,13,CC,165
146,4,13,CC,45
156,4,9,CC,165
155,4,10,CC,225
318,4,15,C,225
66,4,16,C,165
106,4,15,C,225
30,4,10,A,45
99,4,16,A,15
18,4,16,A,165
322,4,12,C,135
106,4,16,A,195
354,4,15,CC,165
118,4,9,C,165
261,4,15,CC,15
70,4,14,CC,135
284,4,16,A,195
184,4,11,C,75
261,4,13,CC,225
1,4,16,A,105
343,4,15,C,75
28,4,9,A,75
254,4,17,CC,105
317,4,18,CC,45
135,4,17,C,15
73,4,18,CC,15
108,4,12,CC,225
207,4,14,CC,105
272,4,17,C,225
230,4,9,A,135
336,4,15,CC,165
225,4,10,CC,195
259,4,16,A,105
18,4,15,C,225
321,4,18,A,105
86,4,14,C,75
293,4,13,CC,135
52,4,16,CC,15
88,4,11,A,75
144,4,13,A,225
282,4,11,CC,225
181,4,14,A,135
230,4,14,C,15
7,4,16,A,45
259,4,12,CC,165
45,4,10,C,75
309,4,17,CC,165
241,4,15,A,225
44,4,13,C,45
282,4,11,CC,165
49,4,13,CC,75
70,4,16,A,135
315,4,11,A,165
185,4,10,A,75
261,4,10,A,165
263,4,10,C,15
149,4,17,A,15
53,4,13,C,225
199,4,14,CC,45
178,4,9,A,45
35,4,17,A,135
184,4,16,CC,105
112,4,10,CC,165
6,4,18,A,105
235,4,15,CC,225
207,4,12,A,165
71,4,13,C,165
193,4,9,CC,15
64,4,18,A,75
266,4,15,A,135
58,4,11,C,75
98,4,18,C,165
207,4,17,A,225
288,4,13,A,45
182,4,13,CC,135
57,4,11,CC,75
344,4,14,C,15
186,4,10,A,165
158,4,12,C,135
163,4,12,A,225
186,4,14,C,225
346,4,14,A,195
274,4,17,C,195
147,4,16,A,15
155,4,17,C,165
181,4,18,CC,225
6,4,16,CC,75
111,4,15,C,45
50,4,16,C,195
293,4,15,CC,195
126,4,12,CC,225
73,4,9,A,225
179,4,11,A,225
85,4,12,C,105
172,4,13,CC,135
248,4,13,A,225
27,4,15,CC,45
156,4,14,CC,195
226,4,11,CC,225
332,4,18,A,75
9,4,16,A,45
20,4,11,CC,75
107,4,11,A,225
363,4,11,CC,75
246,4,15,C,105
59,4,13,CC,75
234,4,12,C,195
76,4,18,CC,165
42,4,14,C,135
167,4,13,C,225
59,4,13,C,225
94,4,13,A,225
312,4,13,CC,15
69,4,12,C,15
330,4,14,A,15
133,4,10,A,45
34,4,12,CC,225
238,4,15,A,75
160,4,16,A,105
71,4,18,A,165
329,4,9,A,105
66,4,17,A,195
99,4,12,CC,135
0,4,13,CC,15
6,4,16,A,75
52,4,15,A,15
88,4,13,A,165
352,4,10,CC,45
98,4,14,C,135
35,4,10,A,135
105,4,11,A,15
346,4,12,CC,105
289,4,16,A,135
225,4,16,C,15
2,4,9,A,165
73,4,9,C,135
8,4,18,C,165
74,4,12,A,195
241,4,11,A,165
127,4,12,C,225
73,4,18,CC,75
169,4,14,C,105
329,4,15,A,195
329,4,10,CC,195
148,4,10,C,45
122,4,13,C,195
262,4,16,A,75
256,4,14,C,195
83,4,15,CC,45
262,4,14,C,135
205,4,14,CC,165
59,4,11,A,45
239,4,9,A,165
49,4,12,A,15
309,4,17,C,165
114,4,15,CC,135
343,4,11,C,15
157,4,12,A,75
129,4,13,CC,15
143,4,9,C,15
266,4,14,CC,225
227,4,15,C,75
94,4,16,A,75
171,4,16,CC,75
311,4,18,C,225
98,4,17,A,165
195,4,14,C,75
164,4,15,C,45
213,4,13,A,105
290,4,13,C,15
267,4,9,CC,135
107,4,15,A,195
269,4,11,CC,15
28,4,16,CC,165
137,4,16,CC,135
332,4,12,A,75
297,4,18,CC,75
135,4,11,A,105
312,4,18,C,135
302,4,16,A,165
30,4,10,CC,45
97,4,10,CC,225
38,4,9,C,195
123,4,15,C,195
323,4,12,CC,75
207,4,15,C,75
46,4,17,CC,75
10,4,16,CC,135
337,4,9,C,105
262,4,13,A,15
115,4,10,C,165
330,4,17,A,15
272,4,18,A,75
248,4,15,A,105
267,4,18,A,135
69,4,12,A,165
122,4,18,CC,105
266,4,12,CC,135
316,4,10,C,45
197,4,18,C,135
240,4,14,C,15
267,4,18,C,75
79,4,14,A,15
36,4,14,CC,75
41,4,14,A,75
254,4,12,C,45
20,4,17,A,75
105,4,14,A,135
147,4,10,CC,75
207,4,13,CC,135
319,4,10,C,165
39,4,12,C,165
247,4,12,C,225
135,4,14,C,195
49,4,10,C,165
37,4,17,C,105
122,4,15,CC,165
118,4,13,C,15
359,4,14,CC,105
363,4,17,C,195
279,4,13,CC,195
60,4,17,CC,75
268,4,13,C,45
207,4,10,C,165
289,4,16,C,195
141,4,13,C,165
147,4,14,CC,105
302,4,9,C,135
51,4,15,C,165
71,4,17,A,15
81,4,15,C,165
119,4,10,A,225
183,4,11,C,195
177,4,12,CC,225
195,4,15,C,165
332,4,10,C,225
149,4,16,A,75
128,4,11,CC,225
38,4,11,C,45
182,4,16,C,135
102,4,9,A,165
32,4,14,CC,135
340,4,17,A,75
